,Created_at,Text,Clean Text,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
227,2022-03-13 23:55:24+00:00,"RT @AlexiaRivasG1: Serán 0.26 centavos por galón de combustible que los salvadoreños se ahorrarán a la hora de poner gasolina.

#11MedidasA…", ser n 0 26 centavos por gal n de combustible que los salvadore os se ahorrar n a la hora de poner gasolina    11medidasa ,es,0,52,2022-01-07 02:30:03+00:00,275,False,18046,,
230,2022-03-13 23:55:23+00:00,¿Cómo se amortiza en #México el aumento de la #gasolina por el aumento del #petróleo? Es bastante sencillo: México es un país productor de petróleo y exporta gran parte de su producción. Al subir el precio del petróleo..., c mo se amortiza en  m xico el aumento de la  gasolina por el aumento del  petr leo  es bastante sencillo  m xico es un pa s productor de petr leo y exporta gran parte de su producci n  al subir el precio del petr leo   ,es,1,1,2009-09-05 14:32:14+00:00,6398,False,3840,"19.358007,-99.130133",
233,2022-03-13 23:55:19+00:00,"@CaraotaDigital Biden necesita petróleo urgente gasolina en Estados Unidos 6.99$ ,6.78, 6.55 $ está muy alto . Esto se debe bajar muy pronto aunque sea 2$ así alivia a Biden",  biden necesita petr leo urgente gasolina en estados unidos 6 99   6 78  6 55   est  muy alto   esto se debe bajar muy pronto aunque sea 2  as  alivia a biden,es,0,0,2010-05-09 14:21:57+00:00,39,False,570,"Caracas, Venezuela",
234,2022-03-13 23:55:14+00:00,"RT @LaCronicaDeHoy: #METROPOLI | @Claudiashein pide no comprar gasolina en estaciones con precios altos.

https://t.co/urg8nmMhU2",  metropoli     pide no comprar gasolina en estaciones con precios altos    ,es,0,78,2020-04-30 19:28:31+00:00,438,False,1539,México,
235,2022-03-13 23:55:14+00:00,"RT @LETIZIADEROJO: EN ESPAÑA  ya la gasolina cuesta 50 pesos por litro, la luz sube cada día a precios máximos, no si es un Paraíso el País…", en espa a  ya la gasolina cuesta 50 pesos por litro  la luz sube cada d a a precios m ximos  no si es un para so el pa s ,es,0,625,2020-07-26 17:30:24+00:00,1487,False,12876,,
240,2022-03-13 23:55:08+00:00,"@hugo_gs74 @darrenup @doma_chairos @AristeguiOnline Entonces, ve a la gasolinera y tu diles que quieres pagar la gasolina a 40 pesos como todos los países.",  gs74     chairos   entonces  ve a la gasolinera y tu diles que quieres pagar la gasolina a 40 pesos como todos los pa ses ,es,0,0,2016-02-14 21:41:28+00:00,887,False,2020,"Michoacán de Ocampo, México",
242,2022-03-13 23:55:04+00:00,RT @froch1981: Cuando vayan a tanquear la gasolina super acuérdense del hp que se robo la plata de la refinería de esmeraldas y ahora la ti…, cuando vayan a tanquear la gasolina super acu rdense del hp que se robo la plata de la refiner a de esmeraldas y ahora la ti ,es,0,489,2014-08-23 18:33:23+00:00,64,False,1598,"Guayaquil, Ecuador",
243,2022-03-13 23:55:04+00:00,@Gattiaosta1 Vamos comprar gasolina na Venezuela ou na Argentina.,  vamos comprar gasolina na venezuela ou na argentina ,es,0,0,2021-03-15 22:39:36+00:00,550,False,17050,,
244,2022-03-13 23:55:03+00:00,"RT @CapitanBitcoin: La gasolina podría subir hasta los 3€ y el gobierno saqueador te sablaría su 54% por depósito como siempre, impasible a…", la gasolina podr a subir hasta los 3  y el gobierno saqueador te sablar a su 54  por dep sito como siempre  impasible a ,es,0,825,2015-01-14 12:27:45+00:00,299,False,52507,,
245,2022-03-13 23:55:03+00:00,"Os gusta mi análisis subjetivo del anuncio Repsol : aprovechándose de esta recomendación nos intenta decir que paremos en sus estaciones de servicio Repsol para que nos gastemos la pasta en la gasolina de mierda que esta mas cara que 4  riñones y 3 niños albinos.
Acepto criticas.",os gusta mi an lisis subjetivo del anuncio repsol   aprovech ndose de esta recomendaci n nos intenta decir que paremos en sus estaciones de servicio repsol para que nos gastemos la pasta en la gasolina de mierda que esta mas cara que 4  ri ones y 3 ni os albinos  acepto criticas ,es,7,0,2021-11-17 19:45:02+00:00,39,False,668,,
246,2022-03-13 23:55:01+00:00,"Nuevo método para ahorrar gasolina, irte en puro neutral aprovechando el vuelito.",nuevo m todo para ahorrar gasolina  irte en puro neutral aprovechando el vuelito ,es,0,0,2021-01-25 22:25:12+00:00,9,False,1384,,
254,2022-03-13 23:54:46+00:00,"Ese viaje fueron 2 galones de gasolina 😩
Ciudad Juan Bosch ta pila de lejo.",ese viaje fueron 2 galones de gasolina   ciudad juan bosch ta pila de lejo ,es,0,0,2015-01-10 03:22:09+00:00,292,False,12483,,
258,2022-03-13 23:54:38+00:00,RT @marte_p86: Puedo casi apostar las nalgas a que después de su votacioncita el precio de la gasolina en las gasolinerías de PEMEX se va a…, puedo casi apostar las nalgas a que despu s de su votacioncita el precio de la gasolina en las gasoliner as de pemex se va a ,es,0,1163,2009-07-07 23:20:48+00:00,2337,False,47817,"México, D.F.",
263,2022-03-13 23:54:32+00:00,RT @Chokko30: Calderón tuvo excedentes petroleros y se los robó. Ahora los hay y son usados para el bien de TODOS LOS MEXICANOS Y HASTA DE…, calder n tuvo excedentes petroleros y se los rob   ahora los hay y son usados para el bien de todos los mexicanos y hasta de ,es,0,92,2014-01-20 22:46:37+00:00,383,False,15208,,
264,2022-03-13 23:54:31+00:00,RT @Dvnielito_: Antes guiaba para calmar mis demonios pero por la gasolina nos hicimos panas https://t.co/yrBTgZPyPe, antes guiaba para calmar mis demonios pero por la gasolina nos hicimos panas  ,es,0,324,2020-03-05 02:57:08+00:00,130,False,90,Puerto Rico,
266,2022-03-13 23:54:30+00:00,"RT @holasoyelo: Hoy:

Tortillas en $18 el kilo 
Huevo a $42 el kilo 
El gas de 20 kilos $545
Gasolina $20 litro 

Gracias @lopezobrador_ no…", hoy   tortillas en  18 el kilo  huevo a  42 el kilo  el gas de 20 kilos  545 gasolina  20 litro   gracias    no ,es,0,2599,2021-05-01 14:54:06+00:00,753,False,161,,
267,2022-03-13 23:54:28+00:00,"RT @GMonroyEnergy: Mmmm, en México prácticamente se dejó de cobrar impuestos (IEPS, y en algunos casos ISR), además que @pemex está revendi…", mmmm  en m xico pr cticamente se dej  de cobrar impuestos  ieps  y en algunos casos isr   adem s que   est  revendi ,es,0,505,2015-02-13 14:44:02+00:00,567,False,17340,"Distrito Federal, México",
269,2022-03-13 23:54:27+00:00,"RT @EduardoValeC: SEGUIMOS EN COLAS POR GASOLINA

El régimen no haya que inventar para que los zulianos sigamos en colas interminables por…", seguimos en colas por gasolina  el r gimen no haya que inventar para que los zulianos sigamos en colas interminables por ,es,0,69,2009-09-14 05:23:20+00:00,504,False,1417,"maracaibo, venezuela",
272,2022-03-13 23:54:25+00:00,1.10 la gasolina https://t.co/8jWMuFZSWG,1 10 la gasolina  ,es,3,0,2021-08-16 05:23:25+00:00,763,False,38674,Mayte (19) & Itati (21),
275,2022-03-13 23:54:22+00:00,"RT @galvanochoa: 📊El gobierno de la 4T decreta no cobrar impuesto IEPS en gasolina y diésel para evitar un gasolinazo. Tu opinión

🔹100%  d…",  el gobierno de la 4t decreta no cobrar impuesto ieps en gasolina y di sel para evitar un gasolinazo  tu opini n   100   d ,es,0,130,2020-06-18 01:30:26+00:00,880,False,74229,"Santa Barbara, CA",
276,2022-03-13 23:54:17+00:00,RT @loco_descuidado: @chioreya *⁉️¿Se acuerdan cuando la gasolina estaba en 6 pesos? ¿Se acuerdan que privatizaron el petróleo y prometiero…,       se acuerdan cuando la gasolina estaba en 6 pesos   se acuerdan que privatizaron el petr leo y prometiero ,es,0,20,2020-04-30 19:28:31+00:00,438,False,1539,México,
284,2022-03-13 23:54:03+00:00,RT @bbcmundo: Hay quienes comparan a Rusia con una estación de gasolina a nivel global. En este video te explicamos: https://t.co/ffBLyrjuMn, hay quienes comparan a rusia con una estaci n de gasolina a nivel global  en este video te explicamos   ,es,0,18,2015-04-29 15:22:19+00:00,1157,False,24492,,
287,2022-03-13 23:54:00+00:00,"RT @LucioQuincioC: @VanessaOrtizz No invente, aqui no hay colas para surtir gasolina, esta costosa si, pero escasez no hay, busque oficio h…",   no invente  aqui no hay colas para surtir gasolina  esta costosa si  pero escasez no hay  busque oficio h ,es,0,7,2010-04-19 00:30:58+00:00,2624,False,30530,,
291,2022-03-13 23:53:57+00:00,"La estación de Servicio Marigas S.A. de C.V. ubicada en Camino Real a San Jerónimo No. 111, perteneciente a la junta auxiliar de San Jerónimo Caleras, destaca por ofertar el precio más bajo de la gasolina regular y Premium
https://t.co/wA0ODBjcIt",la estaci n de servicio marigas s a  de c v  ubicada en camino real a san jer nimo no  111  perteneciente a la junta auxiliar de san jer nimo caleras  destaca por ofertar el precio m s bajo de la gasolina regular y premium  ,es,0,0,2010-03-15 06:08:28+00:00,13710,False,1722,Puebla,
292,2022-03-13 23:53:52+00:00,"RT @MijasporEspana: Distribución el % del petróleo comprado por España. 
Ya sabéis la culpa del precio de la gasolina es de Putin. https://…", distribuci n el   del petr leo comprado por espa a   ya sab is la culpa del precio de la gasolina es de putin   ,es,0,81,2016-07-15 22:16:37+00:00,118,False,11860,,
293,2022-03-13 23:53:50+00:00,@Daniela198000 Que comentario ma tonto. Nadie está peleado con su dinero. Y la gasolina no está barata.,  que comentario ma tonto  nadie est  peleado con su dinero  y la gasolina no est  barata ,es,0,0,2012-04-30 03:51:41+00:00,4451,False,1691,"Puebla, Pue. MX.",
294,2022-03-13 23:53:49+00:00,RT @SalcidoJesus: @GobiernoMX @GlobalPetrol @Hacienda_Mexico Se les olvidó decir que es casi imposible conseguir gasolina en Venezuela y lo…,       mexico se les olvid  decir que es casi imposible conseguir gasolina en venezuela y lo ,es,0,5,2010-11-11 02:09:34+00:00,7892,False,173004,"Mexico,D.F. ♏",
295,2022-03-13 23:53:48+00:00,La gasolina está cara ......si me compro un cabllo me sale mas barato?🤔,la gasolina est  cara       si me compro un cabllo me sale mas barato  ,es,9,0,2021-06-14 21:52:15+00:00,509,False,11389,"Guayaquil, Ecuador",
296,2022-03-13 23:53:48+00:00,"Escasez de fertilizantes, Inflación récord y aumento de gasolina en EEUU https://t.co/79zLUxFHZs",escasez de fertilizantes  inflaci n r cord y aumento de gasolina en eeuu  ,es,0,0,2014-12-02 19:16:41+00:00,739,False,0,"Alicante, España",
297,2022-03-13 23:53:45+00:00,"Inflación en México repunta 7.28%; pegan los precios del gas LP, gasolina y la carne de res - Infobae https://t.co/EWLiUjuGFk gasolinas, principalmente a la Premium de alto octanos y MENOS CONTAMINANTE .",inflaci n en m xico repunta 7 28   pegan los precios del gas lp  gasolina y la carne de res   infobae   gasolinas  principalmente a la premium de alto octanos y menos contaminante  ,es,0,0,2022-02-06 08:27:56+00:00,0,False,4,,
303,2022-03-13 23:53:41+00:00,"RT @AliciaTsMn2: El litro de gasolina está a más de 2 euros. 

Un euro, va directamente al Gobierno de Sánchez en forma de impuesto. 

La c…", el litro de gasolina est  a m s de 2 euros    un euro  va directamente al gobierno de s nchez en forma de impuesto    la c ,es,0,693,2010-10-31 13:48:17+00:00,519,False,48090,Madrid,
304,2022-03-13 23:53:41+00:00,"RT @babydear601: @alexanvnzla @joseagilyepes El día que no se vaya la luz en ninguna parte, que no se caiga el internet por días enteros, q…",     el d a que no se vaya la luz en ninguna parte  que no se caiga el internet por d as enteros  q ,es,0,3,2021-02-23 17:11:43+00:00,133,False,24,,
305,2022-03-13 23:53:40+00:00,"Qué manera de joder Vendedeti! Hasta los domingos jode con sus trinos para que Lasso de un golpe de Estado a la Asamblea, esos ciudadanos apoyaron las protestas para que el morenato congele la gasolina, sal de tu burbuja aniñado. 

@pochoharbEC @eduardopenah @EstebanNoboaC https://t.co/eReKddvP59",qu  manera de joder vendedeti  hasta los domingos jode con sus trinos para que lasso de un golpe de estado a la asamblea  esos ciudadanos apoyaron las protestas para que el morenato congele la gasolina  sal de tu burbuja ani ado           ,es,0,0,2012-01-27 21:18:58+00:00,78,False,2302,"Stanford, CA",
306,2022-03-13 23:53:40+00:00,"RT @julian_notario: Ésto es lo que más me llena de orgullo, tener un Presidente como @lopezobrador_ pese a la pandemia de covid19 y la guer…",  sto es lo que m s me llena de orgullo  tener un presidente como    pese a la pandemia de covid19 y la guer ,es,0,33,2016-01-27 20:29:30+00:00,399,False,40779,,
308,2022-03-13 23:53:38+00:00,"RT @Daniela198000: A ver compañeros, no es broma, es muy en serio. Dice mi vecina la panista que la gasolina en México debería estar igual…", a ver compa eros  no es broma  es muy en serio  dice mi vecina la panista que la gasolina en m xico deber a estar igual ,es,0,715,2010-10-11 19:31:54+00:00,1166,False,12162,,
310,2022-03-13 23:53:37+00:00,Sin gasolina ⛽️ pero con carro 🚘 😌,sin gasolina    pero con carro    ,es,3,0,2020-05-26 20:29:50+00:00,237,False,6852,"Juárez , Chihuahua",
315,2022-03-13 23:53:27+00:00,Aunque usted no lo crea! No es #Venezuela es #EEUU. Largas colas para echar gasolina. #Efectoboomerang https://t.co/TAnI7FuKlO,aunque usted no lo crea  no es  venezuela es  eeuu  largas colas para echar gasolina   efectoboomerang  ,es,3,1,2022-03-01 18:02:16+00:00,5,False,128,Caracas - Venezuela,
318,2022-03-13 23:53:25+00:00,"RT @andreitav92: Datos que le arden a la Oposición, en plena crisis mundial por la guerra en Ucrania ..
👉🏻 “El precio de la gasolina en Méx…", datos que le arden a la oposici n  en plena crisis mundial por la guerra en ucrania        el precio de la gasolina en m x ,es,0,370,2020-04-30 19:28:31+00:00,438,False,1539,México,
321,2022-03-13 23:53:24+00:00,"RT @agnostico161: Se acuerdan de un tipo elemental y borracho que quiso INCANDIAR Quito...???
Hoy protesta por los que lucharon para deroga…", se acuerdan de un tipo elemental y borracho que quiso incandiar quito       hoy protesta por los que lucharon para deroga ,es,0,27,2013-02-14 03:28:32+00:00,1326,False,130266,,
323,2022-03-13 23:53:21+00:00,RT @voz_populi: El precio de la gasolina en España crece a un mayor ritmo que la media europea: repostar es un 36% más caro https://t.co/JA…, el precio de la gasolina en espa a crece a un mayor ritmo que la media europea  repostar es un 36  m s caro  ,es,0,136,2011-03-23 23:31:24+00:00,3019,False,129100,España,
326,2022-03-13 23:53:20+00:00,"RT @SamSamlinero: @joseagilyepes PARECE que ud solo piensa en que la situación del país está mejorando por algunas variables económicas,mej…",   parece que ud solo piensa en que la situaci n del pa s est  mejorando por algunas variables econ micas mej ,es,0,2,2021-02-23 17:11:43+00:00,133,False,24,,
332,2022-03-13 23:53:06+00:00,"RT @ruedasdelmolino: Ante la insoportable subida de la luz, la gasolina, la inflación y la pérdida de poder adquisitivo.
El sindicato UGT s…", ante la insoportable subida de la luz  la gasolina  la inflaci n y la p rdida de poder adquisitivo  el sindicato ugt s ,es,0,5,2014-09-25 19:17:58+00:00,2557,False,25585,,
334,2022-03-13 23:53:04+00:00,"LOS PESCADORES DE MARGARITA Y ESPECIAL LOS DE LA GUARDIA, 4 MESES SIN RECIBIR GASOLINA ESTAN VETADOS Y NO TRABAJAN NI LES INFORMAN",los pescadores de margarita y especial los de la guardia  4 meses sin recibir gasolina estan vetados y no trabajan ni les informan,es,0,0,2022-03-08 23:22:08+00:00,2,False,0,"la guardia, parroquia zabala, ",
337,2022-03-13 23:53:02+00:00,"@AlinaDuarte_ Ahora la cuestión es asi: México le vende petróleo a EEUU, Estados Unidos le vende la gasolina, luego los estadounidenses van a México a comprar a México la gasolina que hace su país? Como es eso posible?",   ahora la cuesti n es asi  m xico le vende petr leo a eeuu  estados unidos le vende la gasolina  luego los estadounidenses van a m xico a comprar a m xico la gasolina que hace su pa s  como es eso posible ,es,0,0,2016-08-31 21:42:23+00:00,93,False,1301,,
338,2022-03-13 23:53:02+00:00,"RT @laura_tinajero: Sigo sin curro, ¿difundimos? A ver si me da al menos para la gasolina de camino al archivo 😅 

Gracias por los RTs 😘 ht…", sigo sin curro   difundimos  a ver si me da al menos para la gasolina de camino al archivo     gracias por los rts   ht ,es,0,55,2011-06-26 12:17:28+00:00,473,False,32919,"Santa Ursula, Islas Canarias",
339,2022-03-13 23:53:01+00:00,Marko Cortés: promesa de AMLO de bajar precio de gasolina está 'hecha trizas' https://t.co/956lPuvtfI https://t.co/JtcMLeo03z,marko cort s  promesa de amlo de bajar precio de gasolina est   hecha trizas     ,es,1,1,2009-12-06 07:55:22+00:00,550,False,159,"Sinaloa, México",
346,2022-03-13 23:52:55+00:00,"Gasolina 7,99 JADE NO FANTÁSTICO",gasolina 7 99 jade no fant stico,es,0,0,2011-03-06 15:52:20+00:00,2608,False,7075,"Niterói, Rio de Janeiro",
347,2022-03-13 23:52:53+00:00,"como me marea y da asco el olor a gasolina, detesto",como me marea y da asco el olor a gasolina  detesto,es,1,3,2016-08-13 04:29:46+00:00,170,False,22865,"Victoria, Tamaulipas",
355,2022-03-13 23:52:41+00:00,"@b1f754d39a48472 Y al marantoco genocida narco, al ladrón y asesino Maduro, a ese hdp gasolina y un fósforo con él, que asco y les llamas líderes será que te Liderazan a ti.",  y al marantoco genocida narco  al ladr n y asesino maduro  a ese hdp gasolina y un f sforo con  l  que asco y les llamas l deres ser  que te liderazan a ti ,es,0,0,2010-03-20 22:35:07+00:00,1883,False,4278,#YOSOYVENEZOLANA,
356,2022-03-13 23:52:41+00:00,RT @martinezfroy5: Decian los fachos neoliberales que el petroleo era obsoleto que las energias renovables moverian al mundo;Hoy vemos que…, decian los fachos neoliberales que el petroleo era obsoleto que las energias renovables moverian al mundo hoy vemos que ,es,0,75,2020-06-18 01:30:26+00:00,880,False,74229,"Santa Barbara, CA",
358,2022-03-13 23:52:38+00:00,"RT @adelso_car: Bachaqueros de La gasolina azotan Venezuela... 

PERDÓN PERDÓN

Son Bachaqueros en EEUU 😁😜 https://t.co/4lwIO5Rkdn", bachaqueros de la gasolina azotan venezuela      perd n perd n  son bachaqueros en eeuu     ,es,0,254,2011-06-01 03:33:20+00:00,112,False,525,,
360,2022-03-13 23:52:36+00:00,Si alguien va a tu casa o te recoge en el carro. Valora!. Que la gasolina está carísima.,si alguien va a tu casa o te recoge en el carro  valora   que la gasolina est  car sima ,es,0,0,2018-03-16 15:04:59+00:00,154,False,4105,"Machala, Ecuador",
361,2022-03-13 23:52:36+00:00,"A partir de este sábado, SHCP absorberá IEPS también a gasolina premium https://t.co/uNCWafKw5p via @SinLinea_Mx",a partir de este s bado  shcp absorber  ieps tambi n a gasolina premium   via   mx,es,1,1,2014-07-20 05:52:08+00:00,1890,False,26049,,
362,2022-03-13 23:52:36+00:00,"no doy cola gratis, gasolina o las nalgas",no doy cola gratis  gasolina o las nalgas,es,1,0,2020-03-29 23:27:30+00:00,497,False,8559,,
368,2022-03-13 23:52:30+00:00,RT @sergiooliveiram: Piensas que la gasolina está cara en México ¿Qué te parece 46 pesos por litro en Madrid? https://t.co/WWcJGjB7XX, piensas que la gasolina est  cara en m xico  qu  te parece 46 pesos por litro en madrid   ,es,0,88,2010-12-23 15:15:22+00:00,260,False,22357,México,
369,2022-03-13 23:52:29+00:00,RT @pablocast13: Ayer el Gobierno aprobó 17 millones de euros en subvenciones para los sindicatos. El precio de su silencio por la subida d…, ayer el gobierno aprob  17 millones de euros en subvenciones para los sindicatos  el precio de su silencio por la subida d ,es,0,3037,2020-04-10 11:28:48+00:00,632,False,3262,"San Vicente del Raspeig, España",
370,2022-03-13 23:52:28+00:00,@FicoGutierrez Prefiero echarle gasolina y un fósforo a mi cédula que darle un voto  a Fico Gutiérrez.,  prefiero echarle gasolina y un f sforo a mi c dula que darle un voto  a fico guti rrez ,es,0,0,2016-06-05 03:02:34+00:00,6,False,290,,
371,2022-03-13 23:52:23+00:00,Que sepan los lassistas que ya están robando gasolina haciendo agujeros al tanque de los carros pues ahora eso les resulta a los delincuentes más atractivo que vender drogas. https://t.co/wGlX8xGRP7,que sepan los lassistas que ya est n robando gasolina haciendo agujeros al tanque de los carros pues ahora eso les resulta a los delincuentes m s atractivo que vender drogas   ,es,1,0,2009-06-27 04:10:47+00:00,374,False,29846,Ecuador,
373,2022-03-13 23:52:23+00:00,"Escasez de fertilizantes, Inflación récord y aumento de gasolina en EEUU https://t.co/qGka3dAXFA",escasez de fertilizantes  inflaci n r cord y aumento de gasolina en eeuu  ,es,1,1,2015-01-19 23:32:24+00:00,1290,False,1,"Alicante, Comunidad Valenciana",
374,2022-03-13 23:52:22+00:00,"@hospicio_brasil Proibitivos: carne, ovos, verduras, gás, gasolina, luz…",  brasil proibitivos  carne  ovos  verduras  g s  gasolina  luz ,es,1,0,2021-06-03 10:53:23+00:00,31,False,1568,,
375,2022-03-13 23:52:21+00:00,"@sanchezcastejon Baja la luz, el gas y la gasolina imbecil!!",  baja la luz  el gas y la gasolina imbecil  ,es,0,0,2016-10-11 20:32:01+00:00,56,False,3711,,
376,2022-03-13 23:52:19+00:00,"@deldiaalanoche_ @mariapaularomo @radiocentroec Miserable!!! Hablas de paredes y Adoquines destruidos, porque no hablas de las personas que asesinaron.Y de las que desmembraron, gracias a esa marcha la gasolina eco y diésel no están SUBIENDO actualmente, poco de malagradecidos,la justicia divina t llegará María BALA ROMO",       miserable    hablas de paredes y adoquines destruidos  porque no hablas de las personas que asesinaron y de las que desmembraron  gracias a esa marcha la gasolina eco y di sel no est n subiendo actualmente  poco de malagradecidos la justicia divina t llegar  mar a bala romo,es,1,0,2012-08-20 05:43:46+00:00,60,False,7170,,
377,2022-03-13 23:52:17+00:00,"RT @pablocast13: La izquierda se moviliza para rodear las cortes de Castilla y León mientras les arruinan con la factura de la luz, precio…", la izquierda se moviliza para rodear las cortes de castilla y le n mientras les arruinan con la factura de la luz  precio ,es,0,874,2017-02-09 18:23:46+00:00,423,False,116821,,
379,2022-03-13 23:52:15+00:00,"RT @KarlosRBB: La huelga de la semana que viene no debería ser solo de transportes, debería ser general. No solo ha subido la gasolina, ha…", la huelga de la semana que viene no deber a ser solo de transportes  deber a ser general  no solo ha subido la gasolina  ha ,es,0,207,2013-02-03 17:17:32+00:00,875,False,1117,,
380,2022-03-13 23:52:14+00:00,"RT @DHollyday7: La gasolina cara?? Pues no uses el coche, es que pareceis niños de 4 años. Y con el aceite de girasol pues lo mismo. https:…", la gasolina cara   pues no uses el coche  es que pareceis ni os de 4 a os  y con el aceite de girasol pues lo mismo  https  ,es,0,2,2012-03-01 08:55:37+00:00,10230,False,376922,España,
384,2022-03-13 23:52:10+00:00,"RT @Noalospoliticos: Resumen de la primera plenaria:

Los que se quejan porque apoyamos las iniciativas del presidente @nayibbukele es porq…", resumen de la primera plenaria   los que se quejan porque apoyamos las iniciativas del presidente   es porq ,es,0,58,2011-10-14 16:16:31+00:00,1860,False,287272,El Salvador,
387,2022-03-13 23:52:08+00:00,Yo este año quería sacarme el carnet pero viendo el precio de la gasolina no sé hasta qué punto es buena idea.,yo este a o quer a sacarme el carnet pero viendo el precio de la gasolina no s  hasta qu  punto es buena idea ,es,0,0,2011-11-24 21:20:31+00:00,184,False,33942,Barcelona,
389,2022-03-13 23:52:07+00:00,"RT @8tamente: Recuerdo perfectamente cuando los mexas se pasaban a EUA a cargar gasolina, por resultarles significativamente más barata. De…", recuerdo perfectamente cuando los mexas se pasaban a eua a cargar gasolina  por resultarles significativamente m s barata  de ,es,0,4,2021-06-29 21:34:25+00:00,3068,False,68127,,
392,2022-03-13 23:52:02+00:00,"@jpgg7007 el que nació para maceta,no pasa del corredor,así como los #EuroBorregos que tienen a sus pueblos sin gas, petróleo,luz,gasolina etc etc etc https://t.co/zCXRi1Fhve",  el que naci  para maceta no pasa del corredor as  como los  euroborregos que tienen a sus pueblos sin gas  petr leo luz gasolina etc etc etc  ,es,0,0,2011-09-19 20:16:38+00:00,54,False,8151,,
394,2022-03-13 23:51:59+00:00,"RT @TitaLupo: El gobierno ante la subida de gas,luz,gasolina,alimentación,debería hacer como ha hecho Europa ,bajar impuestos ,pero este go…", el gobierno ante la subida de gas luz gasolina alimentaci n deber a hacer como ha hecho europa  bajar impuestos  pero este go ,es,0,8,2021-09-10 08:28:22+00:00,176,False,2487,España,
400,2022-03-13 23:51:52+00:00,"RT @RadioFiesta3: Si usted tiene carro y se queja del precio de la gasolina…este mensaje es para usted:
#RF322 https://t.co/NXuRmvpLC6", si usted tiene carro y se queja del precio de la gasolina este mensaje es para usted   rf322  ,es,0,1,2019-07-15 02:09:17+00:00,608,False,15703,Guatemala,
405,2022-03-13 23:51:49+00:00,"RT @romano_emerito: Según los ultras de las tres letras y sus padres los peperos, la subida de la gasolina la tiene Pedro Sánchez, pero res…", seg n los ultras de las tres letras y sus padres los peperos  la subida de la gasolina la tiene pedro s nchez  pero res ,es,0,496,2021-08-14 11:38:09+00:00,475,False,14268,A pale blue dot.,
407,2022-03-13 23:51:46+00:00,"RT @manuelespin1984: @RyanBergPhD  
Hasta donde están llegando en tu ciudad por las malas estrategias soberbias de sanciones en la Casa Bla…",     hasta donde est n llegando en tu ciudad por las malas estrategias soberbias de sanciones en la casa bla ,es,0,1,2020-01-21 16:25:14+00:00,862,False,5719,,
410,2022-03-13 23:51:39+00:00,"RT @AronetteMencia: #11MedidasAnteLaInflacion 
✅Hemos aprobado ""Régimen Temporal de Suspensión de Aplicación del Cargo Relativo a la Cuenta…",  11medidasantelainflacion   hemos aprobado  r gimen temporal de suspensi n de aplicaci n del cargo relativo a la cuenta ,es,0,20,2018-09-10 05:46:31+00:00,246,False,29582,,
411,2022-03-13 23:51:38+00:00,"@telediariomty “Imagínense en Estados Unidos cuesta 32 pesos el litro y aquí 22 pesos el litro de gasolina”, dijo #AMLO respecto al cada vez más acelerado incremento de los combustibles en todo el mundo",   imag nense en estados unidos cuesta 32 pesos el litro y aqu  22 pesos el litro de gasolina   dijo  amlo respecto al cada vez m s acelerado incremento de los combustibles en todo el mundo,es,0,0,2009-07-05 21:46:20+00:00,16,False,796,,
414,2022-03-13 23:51:34+00:00,"@McEnPat @darrenup @doma_chairos @AristeguiOnline Por cierto si, es mejor importar gasolina, cuando quieras hablamos de eso, aparte volvemos al tema original, el asesino Putin es que está provocando esto, el aumento de el precio del petróleo, mientras el kks está gastando dinero para cuidar su imagen durante la babosada de consu",      chairos   por cierto si  es mejor importar gasolina  cuando quieras hablamos de eso  aparte volvemos al tema original  el asesino putin es que est  provocando esto  el aumento de el precio del petr leo  mientras el kks est  gastando dinero para cuidar su imagen durante la babosada de consu,es,0,0,2010-05-15 21:24:47+00:00,1070,False,50989,,
418,2022-03-13 23:51:31+00:00,"@jgnaredo Texas ya no es México 🇲🇽
Pedazo de excremento
Traer gasolina de allá
Es importar, che burro...",  texas ya no es m xico    pedazo de excremento traer gasolina de all  es importar  che burro   ,es,0,0,2021-07-10 20:36:35+00:00,1527,False,24610,"Sinaloa, México",
421,2022-03-13 23:51:30+00:00,"RT @martikarinaz: Si alguien quiere donar equipo de beis pa mis #madererosdelaM3R mandeme DM.. Pk allá les anda pegando dura la crisis, per…", si alguien quiere donar equipo de beis pa mis  madererosdelam3r mandeme dm   pk all  les anda pegando dura la crisis  per ,es,0,7,2015-10-17 17:17:05+00:00,957,False,10361,"Sonora, México",
422,2022-03-13 23:51:30+00:00,RT @Xuxipc: Pablo Casado aún recuerda cuando en el pueblo de sus abuelos no había gasolina y los coches funcionaban con agua., pablo casado a n recuerda cuando en el pueblo de sus abuelos no hab a gasolina y los coches funcionaban con agua ,es,0,48,2016-01-08 21:44:36+00:00,90,False,42524,,
426,2022-03-13 23:51:24+00:00,"AMLO afirma que México será autosuficiente en gasolina para 2023 con las refinerías Deer Park y Dos Bocas
https://t.co/1SFmhRtKsY https://t.co/1hclCVVKvj",amlo afirma que m xico ser  autosuficiente en gasolina para 2023 con las refiner as deer park y dos bocas    ,es,0,0,2014-01-17 21:30:40+00:00,7491,False,507,"Veracruz, MX",
